Date,Open,High,Low,Close,Volume
2023-09-27,38.24,38.422,37.625,37.759,38435000
2023-09-28,37.56,37.896,37.11,37.636,43699000
2023-09-29,38.0,38.258,37.535,37.76,42053000
2023-10-02,37.748,38.481,37.68,38.033001,31021000
2023-10-03,37.711,39.49,37.285,37.675,88781000
2023-10-04,37.65,38.021999,37.358,37.69,43037000
2023-10-05,37.801,37.86,36.724,37.259,50348000
2023-10-06,36.843,38.252,36.777,38.151,47781000
2023-10-09,37.805,38.717,37.776,38.595,32998000
2023-10-10,38.558,38.87,37.225,37.332,72889000
2023-10-11,37.278,37.781,36.534,36.593,91514000
2023-10-12,36.648,36.883,35.905,36.12,73761000
2023-10-13,35.564,35.893,35.205,35.568,63126000
2023-10-16,35.621,36.308,35.477,36.082001,51289000
2023-10-17,36.11,36.27,35.389,35.572,59084000
2023-10-18,35.099998,35.479,34.473,34.619,114296000
2023-10-19,40.474,40.895,39.226,40.177,280744000
2023-10-20,40.563,41.063999,39.801,40.096001,127829000
2023-10-23,40.332,40.754,39.852,40.684,73900000
2023-10-24,40.968,41.669,40.839,41.373,64592000
2023-10-25,41.602,41.884,41.011002,41.125,62996000
2023-10-26,41.142,41.731,40.154,40.354,68497000
2023-10-27,40.642,41.021,39.562,39.787,49976000
2023-10-30,40.235,41.282,39.941,41.0079994,53171000
2023-10-31,40.924,41.252,40.463,41.169,38776000
2023-11-01,41.477,42.060001,41.418,42.019001,48061000
2023-11-02,42.117,42.669,41.71,42.471,44760000
2023-11-03,42.876,43.482,42.553,43.236,36671000
2023-11-06,43.438,43.503,42.961,43.474,30032000
2023-11-07,43.618,43.764,43.099998,43.461,32911000
2023-11-08,43.5,43.807,43.368,43.665,23568000
2023-11-09,43.803,44.037998,43.435,43.515,27355000
2023-11-10,43.748,44.748,43.551,44.724,44406000
2023-11-13,44.725,44.843,44.26,44.462,28961000
2023-11-14,44.878,45.408,44.564,44.865,40609000
2023-11-15,45.281,46.275,45.245,46.194,50353000
2023-11-16,46.3,46.728,45.965,46.695,36560000
2023-11-17,46.695,46.765,46.276,46.591,27985000
2023-11-20,46.54,47.676,46.54,47.447,36176000
2023-11-21,47.263,47.702,47.121,47.495,29977000
2023-11-22,47.68,48.27,47.656,47.8,28416000
2023-11-24,47.711,48.040001,47.52,47.956,14047000
2023-11-27,47.903,48.2,47.535,47.917,36259000
2023-11-28,47.811,48.049999,47.595,47.9,28902000
2023-11-29,47.9,48.098999,47.449,47.719,28555000
2023-11-30,47.531,47.859,47.042,47.397,42873000
2023-12-01,47.317,47.523,46.46,46.574,43415000
2023-12-04,46.098999,46.12,45.12,45.39,51577000
2023-12-05,45.07,45.639,44.958,45.515,33807000
2023-12-06,46.0,46.049999,44.573,44.673,41788000
2023-12-07,45.084999,45.289,44.832,45.2,35067000
2023-12-08,45.076,45.55,45.076,45.376,34584000
2023-12-11,45.936,47.064999,45.721,45.989,49297000
2023-12-12,46.523,46.561,45.92,46.3,33027000
2023-12-13,46.198,48.125,46.198,47.998,58202000
2023-12-14,48.035999,48.076,46.476,46.983,51764000
2023-12-15,46.73,47.3,46.73,47.206,78410000
2023-12-18,47.63,49.204,47.51,48.612,64107000
2023-12-19,48.84,49.614,48.406,49.502,38490000
2023-12-20,49.2,50.089001,48.839,48.927,45637000
2023-12-21,49.266,49.44,48.677,49.161,27562000
2023-12-22,49.4,49.602,48.545,48.676,27027000
2023-12-26,48.939,49.148,48.638,49.119,20345000
2023-12-27,49.124,49.402,48.925,49.179,25613000
2023-12-28,49.2,49.289,48.907,49.050999,17105000
2023-12-29,49.036999,49.223,48.194,48.688,27406000
2024-01-02,48.319,48.465,46.186,46.85,50494000
2024-01-03,46.732,47.505,46.577,47.026001,34437000
2024-01-04,47.298,48.074001,46.653,47.467,36365000
2024-01-05,47.65,47.955,47.18,47.406,26313000
2024-01-08,47.389,48.524,47.365,48.503,36758000
2024-01-09,47.553,48.509,47.38,48.209,35268000
2024-01-10,48.16,48.7,47.295,47.833,43424000
2024-01-11,49.254,50.341,48.382,49.223,79933000
2024-01-12,50.050999,50.078999,49.061001,49.216,50037000
2024-01-16,49.0,49.415,47.802,48.124,46790000
2024-01-17,48.45,48.621,47.526,48.033001,48946000
2024-01-18,48.0029984,48.577,47.802,48.531,40544000
2024-01-19,48.498,48.567,47.606,48.295,56724000
2024-01-22,48.755,48.98,47.99,48.571,52123000
2024-01-23,49.2,49.896,48.14,49.219,155060000
2024-01-24,53.775,56.25,53.707,54.487,264328000
2024-01-25,55.195,56.346,54.846,56.2,94519000
2024-01-26,56.181,57.964,55.843,57.042,127706000
2024-01-29,57.135,57.855,56.268,57.579,69054000
2024-01-30,56.732,57.088001,56.082001,56.285,61818000
2024-01-31,56.285,57.215,56.204,56.411,48576000
2024-02-01,56.702,57.266,56.383,56.751,31740000
2024-02-02,56.452,56.78,56.237,56.464,40328000
2024-02-05,56.247,57.575,55.72,56.206,41431000
2024-02-06,56.412,56.634,55.437,55.588,28403000
2024-02-07,55.816,56.78,55.498,55.93,43736000
2024-02-08,56.055,56.37,55.574,55.853,31755000
2024-02-09,56.5,56.6,55.81,56.132,30557000
2024-02-12,56.035999,56.844,55.7,55.785,36085000
2024-02-13,55.080002,55.92,54.9,55.452,35115000
2024-02-14,56.726,58.125,56.434,57.933,56342000
2024-02-15,58.191,59.377,58.032001,59.346,52209000
2024-02-16,59.695,59.7,57.746,58.395,43257000
2024-02-20,58.018002,58.6,56.966,57.513,31242000
2024-02-21,57.351,57.578,56.732,57.335,22706000
2024-02-22,58.275,59.084999,57.889,58.847,35266000
2024-02-23,58.64,59.243,57.982,58.356,25689000
2024-02-26,58.356,59.075001,58.327,58.765,23937000
2024-02-27,59.5,60.536,59.233,60.167,44894000
2024-02-28,59.579,59.817,59.00099945,59.648,26052000
2024-02-29,60.425,60.452,59.516,60.292,35721000
2024-03-01,59.981,62.028,59.95,61.934,42703000
2024-03-04,62.156,62.442,61.508,61.583,30203000
2024-03-05,61.0099983,61.091,59.2,59.85,38496000
2024-03-06,60.299,60.793,59.356,59.769,24696000
2024-03-07,59.934,61.053001,59.59,60.851,27428000
2024-03-08,60.827,61.609,60.084,60.482,27772000
2024-03-11,60.808,61.099998,60.036999,60.092999,25009000
2024-03-12,60.021,61.53,59.627,61.108,28216000
2024-03-13,61.337,61.485,60.721,60.945,21921000
2024-03-14,61.5,62.080002,60.735,61.301,31205000
2024-03-15,62.292,62.292,60.382,60.588,66716000
2024-03-18,61.356,62.741,61.044998,61.839,33442000
2024-03-19,61.562,62.128,60.8,62.074001,21426000
2024-03-20,61.995,62.951,61.834,62.769,26395000
2024-03-21,63.064999,63.436,62.233,62.271,25077000
2024-03-22,62.416,62.905,62.099998,62.801,21357000
2024-03-25,62.79,63.046001,62.316,62.746,18033000
2024-03-26,62.52,63.439,61.918,62.924,28045000
2024-03-27,62.901,63.135,61.073002,61.353,26283000
2024-03-28,61.499,61.5,60.159,60.733,37088000
2024-04-01,60.8,61.511,60.557,61.431,21159000
2024-04-02,61.099998,61.503,60.551,61.421,20292000
2024-04-03,61.275,63.041,61.15,63.0079994,29312000
2024-04-04,63.321,63.8,61.658,61.714,30643000
2024-04-05,62.492,63.791,62.271,63.618,33788000
2024-04-08,63.639,63.9,62.811,62.841,21457000
2024-04-09,63.199,63.199,61.563,61.82,21436000
2024-04-10,61.097,62.014,60.934,61.858,28062000
2024-04-11,62.442,63.166,61.724,62.878,26627000
2024-04-12,62.823,63.312,61.892,62.283,29593000
2024-04-15,63.016998,63.016998,60.387,60.715,30854000
2024-04-16,60.75,62.245,60.75,61.752,35191000
2024-04-17,62.097,62.097,60.771,61.369,33122000
2024-04-18,61.21,62.133,60.543,61.056,84684000
2024-04-19,56.788,57.9,55.216,55.504,164497000
2024-04-22,55.066002,55.861,54.201,55.46,85977000
2024-04-23,55.649,57.921,55.528,57.775,49755000
2024-04-24,57.431,57.691,55.13,55.512,53553000
2024-04-25,54.946,56.654,54.571,56.48,38071000
2024-04-26,55.821,56.292,55.319,56.123,43326000
2024-04-29,55.918,55.964,55.424,55.949,25089000
2024-04-30,56.0,56.0,54.938,55.063999,33615000
2024-05-01,54.784,56.039001,54.425,55.171,34732000
2024-05-02,55.602,56.546,55.559,56.515,30682000
2024-05-03,56.6,58.026001,56.516,57.934,33075000
2024-05-06,58.182,59.734,58.025002,59.697,36863000
2024-05-07,59.628,60.605,59.132,60.6,36141000
2024-05-08,60.163,61.822,60.163,60.947,30939000
2024-05-09,61.44,61.572,60.575,61.209,20654000
2024-05-10,61.9,62.398,60.506,61.087002,26536000
2024-05-13,61.43,61.822,60.683,61.659,20862000
2024-05-14,61.517,62.148,60.84,61.366,27924000
2024-05-15,61.857,62.41,60.91,61.352,56706000
2024-05-16,61.575,61.834,60.909,61.051998,30564000
2024-05-17,61.7,62.579,61.471,62.11,37827000
2024-05-20,62.040001,64.437,61.952,64.082001,38579000
2024-05-21,63.676,65.087997,63.422,65.060997,29202000
2024-05-22,64.714,64.925,63.812,64.046997,21762000
2024-05-23,64.234,64.271,63.0,63.567,23139000
2024-05-24,63.94,65.2,63.76,64.675,26153000
2024-05-28,64.705,64.975,64.303,64.9,26095000
2024-05-29,64.413,66.425,64.389,65.462,36959000
2024-05-30,65.352,65.649,64.473,64.766,23889000
2024-05-31,64.401,64.858,62.83,64.162,40710000
2024-06-03,64.522,64.678,62.727,63.379,23235000
2024-06-04,63.378,63.523,62.644,63.162,30082000
2024-06-05,63.402,65.125,62.825,65.027,26826000
2024-06-06,64.489,65.799,64.424,64.852,24667000
2024-06-07,64.938,65.040001,64.024002,64.147,18766000
2024-06-10,64.101,64.479,63.559,64.45,20644000
2024-06-11,64.071999,65.018997,64.052002,64.855,21674000
2024-06-12,65.221,65.578,64.311,65.0059967,20944000
2024-06-13,64.4,65.525,64.235,65.326,18636000
2024-06-14,65.505,67.558,65.264,66.938,44471000
2024-06-17,66.911,68.271,66.511,67.583,36312000
2024-06-18,67.563,68.706,67.464,68.567,29438000
2024-06-20,68.18,68.988,67.372,67.903,25851000
2024-06-21,68.326,68.69,67.81,68.612,45064000
2024-06-24,68.5,68.55,66.45,66.902,39163000
2024-06-25,67.344,67.367,66.23,67.241,22706000
2024-06-26,67.241,68.296,67.0019989,67.769,35458000
2024-06-27,67.935,68.857,67.814,68.434,24048000
2024-06-28,67.9,68.7,67.308,67.488,34124000
2024-07-01,67.489,67.502,66.378,67.361,22128000
2024-07-02,67.354,68.174,67.0070038,67.958,24114000
2024-07-03,67.748,68.375,67.55,68.251,14035000
2024-07-05,68.251,69.749,67.723,69.065002,26591000
2024-07-08,68.7,68.886,68.149,68.574,19308000
2024-07-09,69.0,69.527,68.472,68.574,25961000
2024-07-10,68.502,68.722,67.316,67.765,26519000
2024-07-11,67.249,67.249,64.744,65.275,51066000
2024-07-12,65.275,65.592,64.371,64.76,33552000
2024-07-15,64.75,66.754,64.663,65.645,32088000
2024-07-16,66.18,66.368,64.913,65.632,26857000
2024-07-17,65.0,65.044998,63.947,64.746,40173000
2024-07-18,65.66,65.704,63.917,64.304,75758000
2024-07-19,66.064003,67.897,62.912,63.334,98156000
2024-07-22,63.95,65.629,63.26,64.75,52191000
2024-07-23,64.75,64.991,64.099998,64.276,24636000
2024-07-24,63.574,65.242,63.267,63.599,48882000
2024-07-25,64.099998,64.998,62.17,63.409,45545000
2024-07-26,64.5,64.699,62.977,63.137,31207000
2024-07-29,63.461,63.461,62.393,62.696,24005000
2024-07-30,63.016998,63.469,61.7,62.258,34966000
2024-07-31,62.657,63.36,62.258,62.835,31349000
2024-08-01,62.925,64.671,61.761,62.485,37206000
2024-08-02,62.098,62.527,60.835,61.364,35230000
2024-08-05,58.704,60.456,58.704,59.855,40442000
2024-08-06,60.062,62.245,60.062,60.957,43191000
2024-08-07,61.607,63.2,61.063999,61.148,31878000
2024-08-08,62.199,63.229,61.602,63.035,32835000
2024-08-09,62.299,63.662,62.299,63.394,19808000
2024-08-12,63.099998,63.9,62.707,63.314,23317000
2024-08-13,63.856,65.097,63.55,64.802,26396000
2024-08-14,64.87,66.357,64.87,66.168,40143000
2024-08-15,66.849,67.319,65.98,66.322,32102000
2024-08-16,66.943,68.023003,66.536,67.407,35110000
2024-08-19,67.407,68.884,67.291,68.853,30162000
2024-08-20,68.886,71.133,68.825,69.854,48131000
2024-08-21,69.7,70.099998,69.138,69.712,22353000
2024-08-22,69.099998,70.15,68.624,68.896,27294000
2024-08-23,69.413,69.607,67.863,68.673,23545000
2024-08-26,68.726,69.058998,68.164,68.844,13542000
2024-08-27,68.853,70.789,68.692,69.572,31649000
